"SegID","split_fID","NHDPlID","WBA_P_I","StreamLeve","StreamOrde","StreamCalc","TotDASqKm","fac_cat","ele","bfh","dtf","fdep","PRISMppt30","PRISMtemp30","MAJOR1","UNIT_NAME","Reclass","dtb_cm","MUKEY","AREASYM","SPATIAL","MUSYM","taxordr","txprtsz","kwfact","ph1t12_","side_slope_1","side_slope_2","mean_slope","v_wid","vf_wid","v_vf_ratio","geom_len","CntLn_Len_m","ch_sinu","meanders","wavelength","mean_meander_length","v_ln_KM","rise_m","v_slope_precent","V_sinu"
"15001300022435_4",783,15001300294804,NA,6,3,3,9.98030002,9.95960002,6669,0.489493435280554,1.95797374112222,6864.79737411222,1380.95385742188,17.3379726409912,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1220.07580566406,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,8.3425,1.8141,5.0783,222.131,98.1695956348782,0.441944598614683,377.678337070654,376.381280224266,1.00344612475311,2,1,188.190640112133,0.378,1.35000000000001,0.357,1.003
"15001300022435_5",784,15001300258600,NA,6,3,3,9.73380003,9.69320003,6852,0.486674799268118,1.94669919707247,7046.66991970725,1380.63256835938,17.3304958343506,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1220.07580566406,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,11.2083,8.3206,9.76445,505.255,98.8179442911168,0.195580339217062,385.247472208273,384.445503389428,1.00208604031462,5,2.5,76.8891006778856,0.385,2.14,0.555,1.002
"15001300022435_6",785,15001300313129,NA,6,3,3,8.17470002,6.86760002,7050,0.452231545094205,1.80892618037682,7230.89261803768,1378.92687988281,17.3434162139893,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1220.07580566406,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,0.6708,6.8656,3.7682,345.826,136.731121271673,0.395375481518661,287.062198374527,286.041123173986,1.0035696797342,2,1,143.020561586993,0.287,1.45999999999999,0.509,1.004
"15001300022435_7",786,15001300276596,NA,6,3,3,7.42470001,6.81950001,7233,0.45155502564765,1.8062201025906,7413.62201025906,1378.92687988281,17.3434162139893,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1364.64477539062,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,17.951,6.8869,12.41895,383.503,95.7739898233374,0.249734656113088,490.274394594058,479.651858191088,1.02214634681711,1,0.5,479.651858191088,0.49,2.58,0.526,1.022
"15001300022435_8",787,15001300331046,NA,6,3,3,6.14510002,4.95460002,7422,0.421850213497566,1.68740085399026,7590.74008539903,1378.32153320312,17.3360157012939,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1364.64477539062,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,5.7554,8.0344,6.8949,597.666,155.532340810349,0.260232873896706,358.421857303818,357.468545558774,1.00266684092038,1,0.5,357.468545558774,0.358,1.37,0.382,1.003
"15001300022435_9",788,15001300313131,NA,6,2,2,4.62419999,4.62419999,7494,0.415694475027074,1.6627779001083,7660.27779001083,1378.32153320312,17.3360157012939,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1364.64477539062,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,0,NA,NA,0.731,0.731163028420287,1.00022302109478,35.5261509017639,35.4028211377129,1.00348361401966,1,0.5,35.4028211377129,0.036,0.120000000000005,0.338,1.003
"15001300022439_1",100,15001300240154,NA,5,3,3,11.83639997,11.17069997,5211,0.501605696635864,2.00642278654345,5411.64227865435,1373.46325683594,17.3217220306396,"Dolostone","Copper Ridge Dolomite","Bedrock",984.467041015625,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,8.5311,8.4551,8.4931,1081.877,119.643634759829,0.110588943807687,885.389393850172,838.871413930924,1.0554530517392,3,1.5,279.623804643641,1.77043377,6.34999999999999,0.359,1.104
"15001300022439_1",101,15001300240154,NA,5,3,3,11.83639997,11.72949997,4859,0.506848151291657,2.02739260516663,5061.73926051666,1373.86853027344,17.3528709411621,"Dolostone","Copper Ridge Dolomite","Bedrock",984.467041015625,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,9.9459,0.5395,5.2427,494.28,222.738479198074,0.450632190657268,885.389393850153,813.445229701293,1.08844377165415,3,1.5,271.148409900431,1.77043377,6.34999999999999,0.359,1.104
"15001300022439_11",789,15001300276197,NA,5,2,2,2.16500003,1.38440003,6503,0.321521962268266,1.28608784907306,6631.60878490731,1371.08825683594,17.3250179290771,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1131.18896484375,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,14.7141,14.1153,14.4147,370.014,56.494196226344,0.152681239699968,233.941378202719,230.787122928519,1.01366737985281,1,0.5,230.787122928519,0.234,1.19,0.509,1.014
"15001300022439_12",790,15001300222341,NA,5,2,2,1.71109999,1.10069999,6694,0.306194640096736,1.22477856038694,6816.47785603869,1370.80249023438,17.3150634765625,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1131.18896484375,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,8.7429,8.9465,8.8447,832.26,49.503114551564,0.0594803481502944,623.618557717088,619.769941801223,1.00620974922514,2,1,309.884970900611,0.624,4.16,0.667,1.006
"15001300022439_13",102,15001300312650,NA,5,1,1,0.98989998,0.12309998,7749,0.192023207285538,0.768092829142152,7825.80928291422,1369.74035644531,17.3245716094971,"Dolostone","Copper Ridge Dolomite","Bedrock",1222.84045410156,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,6.5733,6.7988,6.68605,1190.062,39.6873582475451,0.033348983706349,538.656335672309,528.017928877735,1.02014781357365,3,1.5,176.005976292578,1.077,14.38,1.335,1.04
"15001300022439_13",103,15001300312650,NA,5,1,1,0.98989998,0.35459998,7159,0.240557115719338,0.962228462877354,7255.22284628774,1370.80249023438,17.3150634765625,"Limestone","Chickamauga Limestone","Bedrock",1233.08935546875,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,10.276,6.6169,8.44645,698.115,57.834975580206,0.0828444820412195,538.656335672099,511.651937574206,1.05277884459096,2,1,255.825968787103,1.077,14.38,1.335,1.04
"15001300022439_3",791,15001300222339,NA,5,3,3,10.39249998,9.86099998,5443,0.488457196573042,1.95382878629217,5638.38287862922,1372.984375,17.3319034576416,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1074.26904296875,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,21.5556,8.9513,15.25345,458.014,79.6825081968556,0.173973957557751,335.804153451918,321.039144699112,1.04599130354226,2,1,160.519572349556,0.336,3.44,1.024,1.046
"15001300022439_4",792,15001300240156,NA,5,3,3,9.49279996,9.48439996,5828,0.484422662625709,1.93769065050284,6021.76906505028,1372.984375,17.3319034576416,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1074.26904296875,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,0.3619,13.8976,7.12975,230.112,61.3067623297997,0.266421404923688,156.516948930074,156.075548729761,1.00282811884312,2,1,78.0377743648804,0.157,0.359999999999999,0.23,1.003
"15001300022439_5",793,15001300312647,NA,5,3,3,8.71609996,7.93439996,5785,0.46635632598225,1.865425303929,5971.5425303929,1372.984375,17.3319034576416,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",997.93603515625,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,23.8684,14.0614,18.9649,405.202,106.152650770756,0.261974646647242,528.656220988554,454.208394465012,1.16390676048872,2,1,227.104197232506,0.529,0.32,0.061,1.164
"15001300022439_6",104,15001300348804,NA,5,2,2,3.49760001,3.43420001,6227,0.390168652482965,1.56067460993186,6383.06746099319,1371.66638183594,17.3021011352539,"Limestone","Chickamauga Limestone","Bedrock",1081.05505371094,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,17.1261,10.7976,13.96185,765.943,39.8127852043648,0.0519787832833055,981.217328709991,970.037865584568,1.01152476982812,3,1.5,323.345955194856,1.962,6.51,0.332,1.062
"15001300022439_6",105,15001300294332,"90619766",5,2,2,4.22610001,4.04530001,5863,0.404019186703016,1.61607674681206,6024.60767468121,1372.39245605469,17.3245754241943,"Limestone","Chickamauga Limestone","Bedrock",997.93603515625,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,7.4344,10.2658,8.8501,671.545,67.6507855100405,0.100739020482679,981.217328710102,879.052554069574,1.11622146385624,5,2.5,175.810510813915,1.962,6.51,0.332,1.062
"15001300023270_1",794,15001300349117,NA,6,3,3,22.4714,22.4243,6571,0.581867928847841,2.32747171539137,6803.74717153914,1379.72534179688,17.3111896514893,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1107.92663574219,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,2.2231,2.6567,2.4399,318.362,161.22439644005,0.506418468410332,629.277622735885,524.72611715864,1.19924966979609,3,1.5,174.908705719547,0.629,3.31,0.526,1.199
"15001300023270_10",795,15001300295006,NA,6,2,2,2.88149999,1.68579999,8782,0.335298408032797,1.34119363213119,8916.11936321312,1388.83166503906,17.277717590332,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1165.8505859375,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,13.6424,19.0535,16.34795,338.259,58.0079680781344,0.171489799467669,259.84900941409,249.652967422627,1.04084086040204,1,0.5,249.652967422627,0.26,2.72999999999999,1.051,1.041
"15001300023270_11",796,15001300313318,NA,6,2,2,2.05039999,1.25169999,9050,0.314694785523686,1.25877914209474,9175.87791420947,1388.83166503906,17.277717590332,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1165.8505859375,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,19.8604,11.2546,15.5575,407.421,77.6129393331931,0.190498131743806,261.203369308941,259.319048956666,1.00726641702511,2,1,129.659524478333,0.261,3.30000000000001,1.263,1.007
"15001300023270_12",797,15001300240760,NA,6,2,2,1.53799998,1.46279998,9678,0.325316641838339,1.30126656735335,9808.12665673534,1388.83166503906,17.277717590332,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1194.40551757812,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,18.5095,20.8615,19.6855,484.664,49.2903979488787,0.10170014267385,543.797023187355,529.514357885685,1.02697314074485,3,1.5,176.504785961895,0.544,9.75,1.793,1.027
"15001300023270_13",798,15001300331321,NA,6,1,1,0.89679999,0.44229999,11999,0.252151207436871,1.00860482974748,12099.8604829747,1390.03918457031,17.2698745727539,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1206.54089355469,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,14.7745,6.964,10.86925,729.057,39.3036036955063,0.0539101931611743,941.195860010661,851.677251440097,1.10510860589407,3,1.5,283.892417146699,0.941,36.28,3.855,1.105
"15001300023270_2",106,15001300331041,NA,6,3,3,21.13960005,19.39090005,7091,0.564130615421172,2.25652246168469,7316.65224616847,1381.01342773438,17.2937355041504,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1120.25451660156,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,8.5123,11.8248,10.16855,1126.378,269.073246118822,0.238883612889121,656.754904957565,593.008175547489,1.10749721848476,3,1.5,197.669391849163,1.314,2.86,0.218,1.15
"15001300023270_2",107,15001300331041,NA,6,3,3,21.13960005,19.89470005,6697,0.567221085312832,2.26888434125133,6923.88843412513,1380.48754882812,17.2974262237549,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1087.53466796875,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,13.0519,16.2776,14.66475,424.723,98.7816782894618,0.23257906515414,656.754904957545,549.126731624049,1.19599878704718,2,1,274.563365812024,1.314,2.86,0.218,1.15
"15001300023270_3",799,15001300294798,NA,6,3,3,13.53410002,13.35280002,7150,0.521036602673659,2.08414641069464,7358.41464106946,1381.92456054688,17.30442237854,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1120.25451660156,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,11.3403,4.2616,7.80095,933.665,218.116870722952,0.233613630930743,783.405214727098,719.929638761091,1.08816913841086,2,1,359.964819380546,0.783,3.08,0.393,1.088
"15001300023270_4",108,15001300222760,NA,6,3,3,12.32380001,10.89420001,7594,0.498934974112744,1.99573989645098,7793.5739896451,1383.99768066406,17.279727935791,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1080.97302246094,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,8.9517,7.0322,7.99195,1441.061,288.114973701775,0.199932531448547,714.760660090882,624.704345972991,1.14415829615788,3,1.5,208.234781990997,1.43,5.74000000000001,0.402,1.09
"15001300023270_4",109,15001300222760,NA,6,3,3,12.32380001,12.20890001,7300,0.511191275192306,2.04476510076922,7504.47651007692,1382.92297363281,17.2973861694336,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1113.52026367188,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,4.8492,9.3153,7.08225,961.162,158.353314938926,0.164751951220425,714.760660090944,687.317888388728,1.03992733517609,2,1,343.658944194364,1.43,5.74000000000001,0.402,1.09
"15001300023270_5",800,15001300276697,NA,6,2,2,7.7003,4.5961,7784,0.415155133974052,1.66062053589621,7950.06205358962,1383.99768066406,17.279727935791,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1113.16809082031,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,2.622,15.7454,9.1837,288.001,82.385333174271,0.286059191371804,346.893158058397,340.546267282924,1.01863738171648,2,1,170.273133641462,0.347,0,0,1.019
"15001300023270_6",801,15001300294909,NA,6,2,2,6.3082,6.2268,7752,0.442894034387901,1.7715761375516,7929.15761375516,1385.80651855469,17.2830047607422,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1113.16809082031,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,10.2632,11.3784,10.8208,544.863,138.670266453395,0.254504832321878,659.821639050298,630.363211936639,1.04673246559417,3,1.5,210.121070645546,0.66,1.02000000000001,0.155,1.047
"15001300023270_7",802,15001300313317,NA,6,2,2,5.4981,5.1023,7883,0.424497944786293,1.69799177914517,8052.79917791452,1385.80651855469,17.2830047607422,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1092.96264648438,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,2.766,12.6551,7.71055,373.96,70.6184997443722,0.188839714794021,180.313656240043,179.27783853758,1.00577772306333,1,0.5,179.27783853758,0.18,0,0,1.006
"15001300023270_8",803,15001300276791,NA,6,2,2,5.11979999,4.66009999,8065,0.416379786664621,1.66551914665848,8231.55191466585,1387.01184082031,17.2764778137207,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1168.79321289062,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,7.0951,7.6152,7.35515,701.505,98.6703631935001,0.140655252911241,798.088250182788,781.240494536917,1.02156538961265,5,2.5,156.248098907383,0.798,6,0.752,1.022
"15001300023270_9",804,15001300331240,NA,6,2,2,4.36109998,4.32419998,8484,0.409797587865246,1.63919035146098,8647.9190351461,1387.61791992188,17.2618846893311,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1165.8505859375,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,9.3236,9.6378,9.4807,1002.092,69.6726521908903,0.0695272012858004,307.626410338709,296.078309678525,1.03900353481727,3,1.5,98.6927698928416,0.308,2.51000000000001,0.816,1.039
"15001300025969_1",805,15001300349014,NA,6,3,3,8.06920004,8.06920004,5477,0.468032770132234,1.87213108052893,5664.21310805289,1376.58349609375,17.3852577209473,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1073.49426269531,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,0.2038,0.0869,0.14535,113.042,113.041337307736,0.999994137645623,97.1147841384695,94.1659360862507,1.03131544351152,2,1,47.0829680431253,0.097,0.300000000000004,0.309,1.031
"15001300025969_2",806,15001300294581,NA,6,3,3,7.71930004,7.27760004,5587,0.457851735824747,1.83140694329899,5770.1406943299,1375.23852539062,17.3582172393799,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1073.49426269531,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,16.0173,3.2433,9.6303,309.551,89.8830635330278,0.290365928499756,933.596338747542,883.967402214011,1.05614340122637,9,4.5,98.2186002460012,0.934,2.38,0.255,1.056
"15001300025969_3",807,15001300222556,NA,6,3,3,7.22010003,7.08860003,5845,0.455292782570397,1.82117113028159,6027.11711302816,1375.23852539062,17.3582172393799,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1045.36511230469,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,2.7119,3.9189,3.3154,905.451,139.529217573473,0.154099136864914,629.24888371447,557.802987086865,1.12808446401611,3,1.5,185.934329028955,0.629,1.95,0.31,1.128
"15001300025969_4",808,15001300276289,NA,6,3,3,6.28350003,6.16590003,6055,0.441967825685268,1.76787130274107,6231.78713027411,1373.84826660156,17.3428344726562,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1140.50866699219,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,11.106,4.3934,7.7497,486.264,119.05361860668,0.244833297564038,839.703051356243,785.514419553266,1.06898489760862,1,0.5,785.514419553266,0.84,2.95,0.351,1.069
"15001300025969_5",809,15001300330720,NA,6,3,3,5.19740002,4.44090002,6297,0.412128629740359,1.64851451896144,6461.85145189614,1373.16442871094,17.347110748291,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1140.50866699219,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,4.5601,5.9761,5.2681,558.652,97.8293136465289,0.175116733935489,517.926155906981,432.666947051146,1.19705505455621,3,1.5,144.222315683715,0.518,1.78,0.344,1.197
"15001300025969_6",810,15001300312773,NA,6,3,3,4.62810001,4.17790001,6519,0.406804303913904,1.62721721565562,6681.72172156556,1373.16442871094,17.347110748291,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1242.55346679688,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,9.7937,4.1324,6.96305,529.041,97.2425326753168,0.18380906711449,596.025173136833,525.163594911979,1.1349323885193,3,1.5,175.054531637326,0.596,2.15000000000001,0.361,1.135
"15001300025969_7",811,15001300294454,NA,6,3,3,4.0997,4.0997,6612,0.405170365280655,1.62068146112262,6774.06814611226,1373.16442871094,17.347110748291,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1483.6298828125,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,1.082,0,0.541,30.567,30.5678308966674,1.00002718280065,20.5767994594282,20.5603329878052,1.00080088545417,1,0.5,20.5603329878052,0.021,0.0600000000000023,0.292,1.001
"15001300025969_8",812,15001300348910,NA,6,2,2,2.79869999,1.44059999,6791,0.32425870403621,1.29703481614484,6920.70348161448,1371.42016601562,17.3454170227051,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1483.6298828125,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,7.8125,4.2045,6.0085,353.96,108.219889223156,0.305740448703683,980.181721933837,837.152010008422,1.17085273667799,3,1.5,279.050670002807,0.98,4.44999999999999,0.454,1.171
"15001300025969_9",110,15001300294336,NA,6,1,1,0.1811,0.1806,8836,0.20835659742122,0.83342638968488,8919.34263896849,1369.41857910156,17.3111133575439,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1338.87536621094,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,12.1998,4.1197,8.15975,958.043,39.4965155963556,0.0412262451647323,731.574397480462,673.026814481097,1.08699145671411,4,2,168.256703620274,2.194,31.26,1.424,1.072
"15001300025969_9",111,15001300348909,NA,6,1,1,1.6292,0.1245,7804,0.192486269799548,0.769945079198193,7880.99450791982,1370.36193847656,17.3288822174072,"Sand","Tuscaloosa Group; Gordo Formation","Alluvial",1306.20031738281,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,7.3241,4.0252,5.67465,824.339,69.2293041759291,0.0839815951640395,731.574397480678,727.487333556724,1.00561805509929,3,1.5,242.495777852241,2.194,31.26,1.424,1.072
